project_id,span_type,matched_phrase,heading_title,snippet,threshold_extraction_run_at,threshold_llm_run_at
bdfcee7fe2256bc4e55a468570f22c33,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"M has determined the selected action will not have significant adverse effects on the human environment. Therefore, the preparation of an Environmental Impact Statement is not required as per Section 102(2) of NEPA. A detailed analysis of the potential impacts can be found in Chapter 4 o",2026-07-22T17:34:50.050859+00:00,
be1cf87f42cd80d7aa3b2587d99873c7,finding,would require an eis,Finding of No Significant Impact,"ty of the environment within the mandate of h’EPA. Therefore, implementation of the planned action does not require the preparation of an environmental impact statement. Signed in Grand Junction, Colorado, this !j L<L-~./, day of _,’*L /” -‘ ,2003. / ,‘. ,/ *JI + 377_..<._.-,., ._ ^--I [",2026-07-22T17:34:50.050859+00:00,
be220ffe621f1803b3224fbafe5e9cf8,finding,would require an eis,Finding of No Significant Impact,"ty of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, the preparation of an environmental impact statement (EIS) is not required and BPA is issuing this Finding of No Significant Impact (FONSI) for the Proposed Action. The Pro",2026-07-22T17:34:50.050859+00:00,
be968878a52ba88ffa3b34a9e8510b6b,resource,would be significant if,Noise,er) in ambient noise levels at nearby noise-sensitive land uses. Traffic Noise Impacts. Long-term traffic noise impacts would be significant if projectgenerated traffic would increase the average daily noise levels at a noise-sensitive land use by more than 5 dBA,2026-07-22T17:34:50.050859+00:00,
be968878a52ba88ffa3b34a9e8510b6b,resource,would be significant if,Significance Criteria,er) in ambient noise levels at nearby noise-sensitive land uses. Traffic Noise Impacts. Long-term traffic noise impacts would be significant if projectgenerated traffic would increase the average daily noise levels at a noise-sensitive land use by more than 5 dBA,2026-07-22T17:34:50.050859+00:00,
bee978d36d812ea9193a6a43fded01f0,finding,would require an eis,Finding of No Significant Impact,"is to determine if a proposed action will have a significant impact on the human environment and therefore require the preparation of an Environmental Impact Statement (EIS). As defined in 40 CFR 1508.13, a Finding of No Significant Impact (FONSI) is a document that briefly presents the",2026-07-22T17:34:50.050859+00:00,
bf8be6535b5f06257be4e9fb49d21a78,finding,would require an eis,Finding of No Significant Impact,"uality of the human environment, within the meaning of the National Environmental Policy Act (NEPA) of 1969. Therefore, preparation of an environmental impact statement (EIS) is not required for Alternative 3C and BPA is issuing this Finding of No Significant Impact (FONSI) for this alte",2026-07-22T17:34:50.050859+00:00,
c193ddb1c5d3ea3125d33804eda6bf19,finding,would require an eis,FINDING OF NO SIGNIFICANT IMPACT,"mine whether or not a proposed action will have a significant impact on the human environment and therefore require the preparation of an Environmental Impact Statement (EIS). As defined in 40 CFR 1508.13, a Finding of No Significant Impact (FONSI) is a document that briefly presents the",2026-07-22T17:34:50.050859+00:00,
c198b6a2a8da6aa64adcf5cef5e6d4c0,finding,would require an eis,Finding of No Significant Impact,ecommendation: It is recommended that the ROW Grant be approved as described in the applicant's Plan of Operations. The preparation of an Environmental Impact Statement is not recommended. The ROW will be approved under the authority of 43 Code of Federal Regulations Part 2800 (43 CFR 28,2026-07-22T17:34:50.050859+00:00,
c1dc296db9d2161e945fef1f292c6099,resource,would require an eis,AFFECTED ENVIRONMENT,provides guidance for contracting NEPA documentation at 40 CFR 1506.5(b) and (c). “Third party contract” refers to the preparation of an Environmental Impact Statement or EA by contractors paid by the applicant. Because the proposed SRP changes were proposed by a non-federal party (i.e.,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Geology and Paleontology,neficial impacts. 3.3.2.1 Issues and Significance Criteria Geological Environment Impacts to the geological environment would be significant if:  construction modifies terrain to increase water erosion and runoff leading to increased water erosion that causes un,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Environmental Impacts and Mitigation Measures,neficial impacts. 3.3.2.1 Issues and Significance Criteria Geological Environment Impacts to the geological environment would be significant if:  construction modifies terrain to increase water erosion and runoff leading to increased water erosion that causes un,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Environmental Impacts and Mitigation Measures,neficial impacts. 3.3.2.1 Issues and Significance Criteria Geological Environment Impacts to the geological environment would be significant if:  construction modifies terrain to increase water erosion and runoff leading to increased water erosion that causes un,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Issues and Significance Criteria,Geological Environment Impacts to the geological environment would be significant if:  construction modifies terrain to increase water erosion and runoff leading to increased water erosion that causes un,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Water Resources and Floodplains,nmental Impacts and Mitigation Measures 3.4.2.1 Issues and Significance Criteria Surface Water Impacts to surface water would be significant if:  water quality and instream flows are modified by construction or accidental contamination so water users are measura,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Environmental Impacts and Mitigation Measures,3.4.2.1 Issues and Significance Criteria Surface Water Impacts to surface water would be significant if:  water quality and instream flows are modified by construction or accidental contamination so water users are measura,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Environmental Impacts and Mitigation Measures,3.4.2.1 Issues and Significance Criteria Surface Water Impacts to surface water would be significant if:  water quality and instream flows are modified by construction or accidental contamination so water users are measura,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Issues and Significance Criteria,Surface Water Impacts to surface water would be significant if:  water quality and instream flows are modified by construction or accidental contamination so water users are measura,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Environmental Impacts and Mitigation Measures,3.5.2.1 Issues and Significance Criteria Impacts to wetlands would be significant if:  there is an indirect loss of wetlands or riparian areas (greater than 0.10 acre) caused by degradation of water qual,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Environmental Impacts and Mitigation Measures,3.5.2.1 Issues and Significance Criteria Impacts to wetlands would be significant if:  there is an indirect loss of wetlands or riparian areas (greater than 0.10 acre) caused by degradation of water qual,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Issues and Significance Criteria,Impacts to wetlands would be significant if:  there is an indirect loss of wetlands or riparian areas (greater than 0.10 acre) caused by degradation of water qual,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Cultural Resources,"and Significance Criteria Impacts to cultural resources that are caused, directly or indirectly, by project activities would be significant if:  an historic property is disturbed during construction or operation of the wind project. As discussed above, historic",2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Environmental Impacts and Mitigation Measures,"and Significance Criteria Impacts to cultural resources that are caused, directly or indirectly, by project activities would be significant if:  an historic property is disturbed during construction or operation of the wind project. As discussed above, historic",2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Environmental Impacts and Mitigation Measures,"and Significance Criteria Impacts to cultural resources that are caused, directly or indirectly, by project activities would be significant if:  an historic property is disturbed during construction or operation of the wind project. As discussed above, historic",2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,condition,would be significant if,Issues and Significance Criteria,"Impacts to cultural resources that are caused, directly or indirectly, by project activities would be significant if:  an historic property is disturbed during construction or operation of the wind project. As discussed above, historic",2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Land Use,11). 3.11.2 Environmental Impacts and Mitigation Measures 3.11.2.1 Issues and Significance Criteria Impacts to land use would be significant if the Proposed Project or alternatives:  resulted in the termination or modification of land uses;  was not compatible,2026-07-22T17:34:50.050859+00:00,
c239807c9071b1947d9a4da5afd9363d,resource,would be significant if,Environmental Impacts and Mitigation Measures,3.11.2.1 Issues and Significance Criteria Impacts to land use would be significant if the Proposed Project or alternatives:  resulted in the termination or modification of land uses;  was not compatible,2026-07-22T17:34:50.050859+00:00,
